timestamp,temperature,humidity,wind_speed,pressure,pm25,pm10,co,no2,o3,aqi,hour,day,month,day_of_week,previous_aqi,aqi_lag_3,aqi_lag_6,aqi_lag_12,rolling_avg_3,rolling_avg_6,aqi_change,future_aqi
2026-04-22 03:00:00,26.75,79.4647,12.346741,1007.89606,15.9,31.4,337.0,11.3,59.0,24.78,3,22,4,2,23.81,21.59,25.03,29.28,23.543333333333322,23.12833333333333,0.9700000000000024,29.09
2026-04-22 04:00:00,28.1,71.230316,13.737904,1008.2992,15.6,31.9,314.0,9.4,70.0,26.09,4,22,4,2,24.78,22.04,23.79,28.6,24.893333333333327,23.511666666666667,1.3099999999999987,35.7
2026-04-22 05:00:00,29.2,65.81652,14.33347,1008.5022,16.0,32.9,263.0,6.6,83.0,28.02,5,22,4,2,26.09,23.81,22.76,28.31,26.296666666666656,24.388333333333332,1.9299999999999997,43.92
2026-04-22 06:00:00,30.1,61.358364,15.833861,1008.1047,16.4,33.8,225.0,4.5,93.0,29.58,6,22,4,2,28.02,24.78,21.59,28.2,27.896666666666658,25.72,1.5599999999999987,49.46
2026-04-22 07:00:00,30.7,60.012775,16.67795,1007.70667,16.4,34.7,215.0,3.6,97.0,30.23,7,22,4,2,29.58,26.09,22.04,27.45,29.276666666666657,27.084999999999997,0.6500000000000021,51.68
2026-04-22 08:00:00,31.3,55.906307,15.815435,1006.70905,16.1,34.8,218.0,3.3,97.0,30.06,8,22,4,2,30.23,28.02,23.81,26.46,29.95666666666666,28.126666666666665,-0.1700000000000017,50.62
2026-04-22 09:00:00,31.15,57.43008,16.144905,1005.9093,15.9,34.5,226.0,3.6,94.0,29.49,9,22,4,2,30.06,29.58,24.78,25.03,29.92666666666666,28.911666666666665,-0.5700000000000003,49.39
2026-04-22 10:00:00,30.3,63.492012,17.068707,1005.40753,15.7,34.1,239.0,4.2,89.0,28.65,10,22,4,2,29.49,30.23,26.09,23.79,29.399999999999988,29.338333333333335,-0.8399999999999999,47.94
2026-04-22 11:00:00,29.55,69.999016,16.74387,1005.0059,15.5,33.1,258.0,5.4,81.0,27.33,11,22,4,2,28.65,30.06,28.02,22.76,28.48999999999999,29.22333333333333,-1.3200000000000003,46.06
2026-04-22 12:00:00,28.65,73.96193,14.48972,1004.7037,11.7,20.8,274.0,8.2,74.0,22.34,12,22,4,2,27.33,29.49,29.58,21.59,26.106666666666655,28.016666666666666,-4.989999999999998,38.96
2026-04-22 13:00:00,27.85,78.1905,14.572221,1004.90137,12.0,20.9,286.0,13.0,65.0,21.88,13,22,4,2,22.34,28.65,30.23,22.04,23.84999999999999,26.625,-0.46000000000000085,36.71
2026-04-22 14:00:00,26.9,83.66585,12.5807,1004.9986,13.1,20.4,295.0,19.6,53.0,21.52,14,22,4,2,21.88,27.33,30.06,23.81,21.913333333333323,25.201666666666668,-0.35999999999999943,34.42
2026-04-22 15:00:00,26.75,85.941574,11.638917,1005.3981,14.3,21.7,297.0,23.5,45.0,21.76,15,22,4,2,21.52,22.34,29.49,24.78,21.719999999999988,23.91333333333333,0.240000000000002,33.49
2026-04-22 16:00:00,26.55,87.74535,10.296251,1005.7971,14.1,21.6,290.0,22.4,45.0,21.48,16,22,4,2,21.76,21.88,28.65,26.09,21.58666666666666,22.718333333333334,-0.28000000000000114,32.46
2026-04-22 17:00:00,26.35,89.5876,7.9077177,1006.1965,13.6,20.5,275.0,18.7,49.0,21.06,17,22,4,2,21.48,21.52,27.33,28.02,21.433333333333323,21.673333333333332,-0.4200000000000017,31.7
2026-04-22 18:00:00,26.4,88.52497,8.936777,1006.3963,13.2,19.6,255.0,15.2,52.0,20.6,18,22,4,2,21.06,21.76,22.34,29.58,21.046666666666656,21.383333333333336,-0.4599999999999973,31.07
2026-04-22 19:00:00,26.35,88.520905,8.909545,1006.3963,12.8,18.9,224.0,12.8,54.0,20.2,19,22,4,2,20.6,21.48,21.88,30.23,20.61999999999999,21.103333333333335,-0.40000000000000213,30.3
2026-04-22 20:00:00,26.1,89.83807,10.004178,1006.1955,12.4,18.6,186.0,10.7,55.0,19.78,20,22,4,2,20.2,21.06,21.52,30.06,20.193333333333324,20.813333333333333,-0.41999999999999815,29.28
2026-04-22 21:00:00,25.85,91.45098,10.644379,1005.4955,12.2,18.7,160.0,9.1,56.0,19.6,21,22,4,2,19.78,20.6,21.76,29.49,19.859999999999992,20.453333333333333,-0.17999999999999972,28.45
2026-04-22 22:00:00,25.7,92.5445,10.495713,1005.4951,12.1,18.7,149.0,8.3,55.0,19.28,22,22,4,2,19.6,20.2,21.48,28.65,19.553333333333324,20.08666666666667,-0.3200000000000003,28.08
2026-04-22 23:00:00,25.55,93.37201,9.781473,1005.39496,12.0,18.8,149.0,8.0,54.0,19.06,23,22,4,2,19.28,19.78,21.06,27.33,19.313333333333322,19.753333333333334,-0.22000000000000242,27.66
2026-04-23 00:00:00,25.5,95.061066,11.19189,1005.4945,12.1,19.4,165.0,7.6,56.0,19.47,0,23,4,3,19.06,19.6,20.6,22.34,19.269999999999992,19.565,0.41000000000000014,27.08
2026-04-23 01:00:00,25.5,94.49428,12.55879,1005.8942,12.6,20.3,214.0,9.3,55.0,20.01,1,23,4,3,19.47,19.28,20.2,21.88,19.513333333333325,19.533333333333335,0.5400000000000027,27.4
2026-04-23 02:00:00,26.05,90.104164,14.572221,1006.3954,14.8,23.0,280.0,11.4,55.0,21.96,2,23,4,3,20.01,19.06,19.78,21.52,20.479999999999993,19.896666666666665,1.9499999999999993,29.32
2026-04-23 03:00:00,27.2,82.452286,14.628807,1007.2977,16.1,27.1,319.0,12.3,59.0,24.16,3,23,4,3,21.96,19.47,19.6,21.76,22.043333333333322,20.65666666666667,2.1999999999999993,32.67
2026-04-23 04:00:00,28.3,75.48151,14.059602,1007.6004,16.9,29.9,304.0,10.6,70.0,26.52,4,23,4,3,24.16,20.01,19.28,21.48,24.213333333333324,21.863333333333333,2.3599999999999994,36.8
2026-04-23 05:00:00,29.45,70.61636,13.403656,1007.5036,17.6,32.5,262.0,7.5,85.0,29.18,5,23,4,3,26.52,21.96,19.06,21.06,26.61999999999999,23.55,2.66,40.55
2026-04-23 06:00:00,30.0,65.97996,14.539945,1008.0045,18.2,35.5,229.0,5.1,97.0,31.52,6,23,4,3,29.18,24.16,19.47,20.6,29.073333333333323,25.558333333333334,2.34,43.95
2026-04-23 07:00:00,30.85,61.71202,15.825675,1007.7069,18.3,37.4,218.0,4.0,102.0,32.53,7,23,4,3,31.52,26.52,20.01,20.2,31.076666666666654,27.645,1.0100000000000016,46.58
2026-04-23 08:00:00,31.5,57.337727,16.055353,1007.0094,18.3,39.3,216.0,3.7,104.0,33.16,8,23,4,3,32.53,29.18,21.96,19.78,32.403333333333315,29.511666666666667,0.6299999999999955,47.2
2026-04-23 09:00:00,31.55,57.524517,16.412603,1006.30994,18.3,40.5,222.0,4.0,102.0,33.15,9,23,4,3,33.16,31.52,24.16,19.6,32.94666666666665,31.01,-0.00999999999999801,46.66
2026-04-23 10:00:00,31.2,59.580826,15.882896,1005.7095,18.2,41.0,237.0,4.9,97.0,32.58,10,23,4,3,33.15,32.53,26.52,19.28,32.96333333333332,32.02,-0.5700000000000003,44.83
2026-04-23 11:00:00,31.05,60.826916,14.003029,1005.4094,18.0,39.0,260.0,6.5,89.0,31.12,11,23,4,3,32.58,33.16,29.18,19.06,32.283333333333324,32.343333333333334,-1.4599999999999973,42.17
2026-04-23 12:00:00,29.8,66.94545,12.072083,1004.9066,12.5,22.6,289.0,9.6,80.0,24.21,12,23,4,3,31.12,33.15,31.52,19.47,29.303333333333324,31.125,-6.91,33.62
2026-04-23 13:00:00,29.0,71.176575,7.289444,1005.60394,13.9,22.6,327.0,15.5,68.0,24.0,13,23,4,3,24.21,32.58,32.53,20.01,26.443333333333324,29.70333333333333,-0.21000000000000085,32.14
2026-04-23 14:00:00,28.0,76.35028,8.699793,1006.2009,15.4,21.9,371.0,23.5,51.0,23.26,14,23,4,3,24.0,31.12,33.16,21.96,23.823333333333323,28.053333333333338,-0.7399999999999984,30.53
2026-04-23 15:00:00,27.2,82.204865,10.692969,1006.09875,16.5,22.5,411.0,28.9,39.0,22.94,15,23,4,3,23.26,24.21,33.15,24.16,23.39999999999999,26.35166666666667,-0.3200000000000003,29.22
2026-04-23 16:00:00,26.75,85.684166,10.837435,1006.19745,16.8,23.1,456.0,29.6,35.0,22.71,16,23,4,3,22.94,24.0,32.58,26.52,22.969999999999988,24.706666666666667,-0.23000000000000043,28.04
2026-04-23 17:00:00,26.55,86.959885,6.77575,1007.19604,17.2,24.6,498.0,27.7,36.0,23.08,17,23,4,3,22.71,23.26,31.12,29.18,22.909999999999986,23.36666666666667,0.36999999999999744,26.94
2026-04-23 18:00:00,26.55,89.06825,6.482499,1006.8963,17.8,25.9,500.0,25.2,38.0,23.56,18,23,4,3,23.08,22.94,24.21,31.52,23.116666666666656,23.258333333333336,0.4800000000000004,26.15
2026-04-23 19:00:00,26.4,90.12864,6.0077944,1006.79596,18.0,26.8,428.0,22.6,39.0,23.6,19,23,4,3,23.56,22.71,24.0,32.53,23.413333333333316,23.191666666666666,0.0400000000000027,25.45
2026-04-23 20:00:00,26.15,91.74299,6.9480934,1006.2958,17.5,27.1,315.0,19.4,41.0,23.23,20,23,4,3,23.6,23.08,23.26,33.16,23.46333333333332,23.186666666666667,-0.370000000000001,24.59
2026-04-23 21:00:00,26.1,91.74001,8.027677,1006.09564,16.5,26.5,229.0,16.4,43.0,22.46,21,23,4,3,23.23,23.56,22.94,33.15,23.096666666666653,23.106666666666666,-0.7699999999999996,24.14
2026-04-23 22:00:00,25.9,92.83231,7.1321807,1006.0953,15.1,25.6,192.0,13.3,46.0,21.56,22,23,4,3,22.46,23.6,22.71,32.58,22.416666666666657,22.915000000000003,-0.9000000000000021,23.61
2026-04-23 23:00:00,25.7,93.93925,6.391901,1006.09467,14.3,25.4,182.0,10.4,49.0,21.14,23,23,4,3,21.56,23.23,23.08,31.12,21.719999999999988,22.59166666666667,-0.41999999999999815,23.19
2026-04-24 00:00:00,25.6,97.07044,7.102591,1005.8946,14.4,28.2,192.0,9.6,50.0,21.78,0,24,4,4,21.14,22.46,23.56,24.21,21.49333333333332,22.295,0.6400000000000006,23.58
2026-04-24 01:00:00,25.75,96.210495,7.7420926,1006.3944,15.1,28.6,237.0,10.7,50.0,22.38,1,24,4,4,21.78,21.56,23.6,24.0,21.766666666666655,22.09166666666667,0.5999999999999979,25.46
2026-04-24 02:00:00,26.15,93.122536,8.461914,1006.99524,17.1,32.8,304.0,12.2,52.0,24.74,2,24,4,4,22.38,21.14,23.23,23.26,22.966666666666654,22.343333333333334,2.3599999999999994,27.74
2026-04-24 03:00:00,27.55,83.238266,11.712455,1007.69836,17.5,36.4,342.0,12.6,57.0,26.47,3,24,4,4,24.74,21.78,22.46,22.94,24.529999999999987,23.011666666666667,1.7300000000000004,31.78
2026-04-24 04:00:00,29.05,76.05381,10.914888,1007.9021,18.5,38.2,324.0,11.0,70.0,29.04,4,24,4,4,26.47,22.38,21.56,22.71,26.74999999999999,24.25833333333333,2.5700000000000003,35.98
2026-04-24 05:00:00,30.1,71.8022,11.734564,1008.00476,19.6,40.7,278.0,8.3,88.0,32.39,5,24,4,4,29.04,24.74,21.14,23.08,29.299999999999986,26.133333333333336,3.3500000000000014,39.66
2026-04-24 06:00:00,30.25,69.08361,13.971756,1008.10504,21.0,44.9,243.0,6.2,101.0,35.56,6,24,4,4,32.39,26.47,21.78,23.56,32.32999999999999,28.430000000000003,3.1700000000000017,42.19
2026-04-24 07:00:00,31.0,64.41413,14.4415655,1007.80756,21.5,47.4,232.0,5.0,108.0,37.18,7,24,4,4,35.56,29.04,22.38,23.6,35.04333333333332,30.896666666666665,1.6199999999999974,42.46
2026-04-24 08:00:00,31.25,62.74117,14.49531,1007.30853,21.1,48.1,232.0,4.3,110.0,37.32,8,24,4,4,37.18,32.39,24.74,23.23,36.68666666666666,32.99333333333333,0.14000000000000057,41.7
2026-04-24 09:00:00,30.95,64.209656,15.472672,1006.70807,20.1,44.9,239.0,4.3,109.0,36.03,9,24,4,4,37.32,35.56,26.47,22.46,36.84333333333333,34.586666666666666,-1.2899999999999991,40.62
2026-04-24 10:00:00,30.6,67.91613,16.50709,1006.0076,19.2,43.1,250.0,4.8,102.0,34.24,10,24,4,4,36.03,37.18,29.04,21.56,35.86333333333332,35.45333333333334,-1.7899999999999991,39.56
2026-04-24 11:00:00,30.3,67.04497,14.743526,1005.90717,18.2,39.5,268.0,6.1,91.0,31.57,11,24,4,4,34.24,37.32,32.39,21.14,33.94666666666666,35.31666666666667,-2.6700000000000017,38.62
2026-04-24 12:00:00,29.7,70.449646,13.055896,1005.406,15.7,31.3,294.0,9.4,80.0,27.52,12,24,4,4,31.57,36.03,35.56,21.78,31.10999999999999,33.97666666666667,-4.050000000000001,33.0
2026-04-24 13:00:00,28.8,75.10776,11.298495,1005.40344,15.7,28.8,338.0,16.2,67.0,26.09,13,24,4,4,27.52,34.24,37.18,22.38,28.39333333333332,32.12833333333334,-1.4299999999999997,31.87
2026-04-24 14:00:00,27.7,83.00662,8.714677,1006.00006,16.2,26.3,390.0,25.7,49.0,24.56,14,24,4,4,26.09,31.57,37.32,24.74,26.056666666666654,30.001666666666665,-1.5300000000000011,30.88
2026-04-24 15:00:00,27.1,87.53062,7.8954163,1006.698,18.7,26.7,419.0,33.0,35.0,24.89,15,24,4,4,24.56,27.52,36.03,26.47,25.17999999999999,28.145,0.33000000000000185,30.21
2026-04-24 16:00:00,26.85,89.0912,6.830519,1007.1969,19.7,27.5,410.0,36.6,29.0,25.19,16,24,4,4,24.89,26.09,34.24,29.04,24.879999999999985,26.636666666666667,0.3000000000000007,29.76
2026-04-24 17:00:00,26.6,90.41192,5.815978,1007.49603,20.7,28.6,379.0,38.1,26.0,25.68,17,24,4,4,25.19,24.56,31.57,32.39,25.25333333333332,25.655,0.48999999999999844,29.7
2026-04-24 18:00:00,26.5,92.03738,7.6367526,1007.6956,21.6,29.6,343.0,37.7,26.0,26.28,18,24,4,4,25.68,24.89,27.52,35.56,25.716666666666654,25.448333333333334,0.6000000000000014,29.8
2026-04-24 19:00:00,26.45,90.6721,6.898956,1007.1957,21.8,30.2,302.0,34.8,28.0,26.36,19,24,4,4,26.28,25.19,26.09,37.18,26.106666666666655,25.49333333333333,0.0799999999999983,29.9
2026-04-24 20:00:00,26.2,91.745926,5.426933,1006.99524,20.8,30.4,255.0,30.0,31.0,25.63,20,24,4,4,26.36,25.68,24.56,37.32,26.08999999999999,25.671666666666667,-0.7300000000000004,29.79
2026-04-24 21:00:00,25.75,95.07002,7.973005,1006.894,19.6,30.7,221.0,25.3,35.0,24.98,21,24,4,4,25.63,26.28,24.89,36.03,25.656666666666656,25.686666666666667,-0.6499999999999986,29.32
2026-04-24 22:00:00,25.35,97.06504,7.491114,1006.9929,18.2,30.9,200.0,20.8,39.0,24.25,22,24,4,4,24.98,26.36,25.19,34.24,24.95333333333332,25.53,-0.7300000000000004,28.88
2026-04-24 23:00:00,25.1,98.22656,6.7565966,1006.89246,17.0,31.7,191.0,16.4,42.0,23.6,23,24,4,4,24.25,25.63,25.68,31.57,24.276666666666657,25.183333333333334,-0.6499999999999986,28.48
2026-04-25 00:00:00,25.1,98.52022,6.8777895,1006.5927,13.6,25.8,209.0,10.8,49.0,20.93,0,25,4,5,23.6,24.98,26.28,27.52,22.92666666666666,24.291666666666668,-2.6700000000000017,29.04
2026-04-25 01:00:00,25.0,98.519135,6.489992,1006.8921,14.4,28.1,283.0,14.2,47.0,22.0,1,25,4,5,20.93,24.25,26.36,26.09,22.17666666666666,23.564999999999998,1.0700000000000003,29.7
2026-04-25 02:00:00,25.3,96.48591,6.4799995,1007.39264,18.2,32.1,384.0,18.7,46.0,25.22,2,25,4,5,22.0,23.6,25.63,24.56,22.716666666666654,23.49666666666667,3.219999999999999,31.62
2026-04-25 03:00:00,27.05,84.43923,6.0347,1008.0969,20.2,40.2,444.0,21.0,52.0,29.09,3,25,4,5,25.22,20.93,24.98,24.89,25.436666666666653,24.18166666666667,3.870000000000001,34.78
2026-04-25 04:00:00,28.75,76.46487,6.3639607,1008.70087,23.1,51.8,424.0,18.9,73.0,35.7,4,25,4,5,29.09,22.0,24.25,25.19,30.00333333333332,26.090000000000003,6.610000000000003,37.04
2026-04-25 05:00:00,30.25,69.70878,8.790563,1008.9044,26.5,65.2,364.0,14.5,103.0,43.92,5,25,4,5,35.7,25.22,23.6,25.68,36.23666666666666,29.47666666666667,8.219999999999999,39.37
2026-04-25 06:00:00,31.4,64.692,10.514218,1008.7077,28.9,73.3,312.0,10.7,125.0,49.46,6,25,4,5,43.92,29.09,20.93,26.28,43.02666666666665,34.23166666666667,5.539999999999999,41.85
2026-04-25 07:00:00,32.3,59.47164,12.16832,1008.4102,29.6,77.1,284.0,8.1,135.0,51.68,7,25,4,5,49.46,35.7,22.0,26.36,48.35333333333332,39.178333333333335,2.219999999999999,42.11
2026-04-25 08:00:00,32.95,56.302383,12.632101,1007.6128,28.4,74.0,265.0,6.1,138.0,50.62,8,25,4,5,51.68,43.92,25.22,25.63,50.58666666666665,43.41166666666667,-1.0600000000000023,41.5
2026-04-25 09:00:00,33.05,55.649082,13.337016,1007.0132,27.4,72.4,260.0,5.4,136.0,49.39,9,25,4,5,50.62,49.46,29.09,24.98,50.56333333333331,46.794999999999995,-1.2299999999999969,40.74
2026-04-25 10:00:00,32.75,55.576767,13.891522,1006.31305,26.9,71.0,272.0,6.3,129.0,47.94,10,25,4,5,49.39,51.68,35.7,24.25,49.316666666666656,48.835,-1.4500000000000028,39.0
2026-04-25 11:00:00,32.0,59.044792,13.527572,1006.11145,26.6,68.9,298.0,8.5,118.0,46.06,11,25,4,5,47.94,50.62,43.92,23.6,47.79666666666665,49.19166666666666,-1.8799999999999955,36.98
2026-04-25 12:00:00,30.55,63.738247,11.672275,1005.8078,20.9,53.6,332.0,12.6,106.0,38.96,12,25,4,5,46.06,49.39,49.46,20.93,44.31999999999999,47.44166666666666,-7.100000000000001,36.39
2026-04-25 13:00:00,29.6,68.33813,10.650465,1005.8053,21.4,47.4,379.0,18.2,92.0,36.71,13,25,4,5,38.96,47.94,51.68,22.0,40.576666666666654,44.946666666666665,-2.25,32.24
2026-04-25 14:00:00,28.35,75.48939,9.743304,1006.3014,22.1,43.5,435.0,25.8,72.0,34.42,14,25,4,5,36.71,46.06,50.62,25.22,36.69666666666666,42.24666666666667,-2.289999999999999,29.69
2026-04-25 15:00:00,27.85,77.48715,8.880405,1006.8998,22.4,45.6,482.0,30.8,57.0,33.49,15,25,4,5,34.42,38.96,49.39,29.09,34.87333333333332,39.596666666666664,-0.9299999999999997,29.46
2026-04-25 16:00:00,27.6,77.919266,7.9526596,1007.3986,22.1,44.2,525.0,30.8,53.0,32.46,16,25,4,5,33.49,36.71,47.94,35.7,33.456666666666656,37.016666666666666,-1.0300000000000011,29.98
2026-04-25 17:00:00,27.3,79.06104,7.555712,1007.6978,21.7,42.6,561.0,28.2,54.0,31.7,17,25,4,5,32.46,34.42,46.06,43.92,32.54999999999998,34.623333333333335,-0.7600000000000016,30.37
2026-04-25 18:00:00,27.25,82.21088,7.9526596,1007.69745,21.3,41.2,557.0,25.2,56.0,31.07,18,25,4,5,31.7,33.49,38.96,49.46,31.74333333333332,33.30833333333334,-0.629999999999999,30.29
2026-04-25 19:00:00,27.15,80.97119,7.7420926,1007.39746,20.8,40.7,484.0,22.4,56.0,30.3,19,25,4,5,31.07,32.46,36.71,51.68,31.023333333333323,32.24,-0.7699999999999996,29.64
2026-04-25 20:00:00,26.9,80.695335,6.206738,1006.8971,20.0,40.0,373.0,19.2,56.0,29.28,20,25,4,5,30.3,31.7,34.42,50.62,30.21666666666665,31.383333333333336,-1.0199999999999996,29.34
2026-04-25 21:00:00,26.6,81.145996,6.424764,1006.3969,19.0,39.8,283.0,16.3,57.0,28.45,21,25,4,5,29.28,31.07,33.49,49.39,29.34333333333332,30.543333333333333,-0.8300000000000018,29.34
2026-04-25 22:00:00,26.4,81.120674,6.8612823,1006.09656,18.2,40.6,226.0,13.4,59.0,28.08,22,25,4,5,28.45,30.3,32.46,47.94,28.60333333333332,29.813333333333333,-0.370000000000001,29.2
2026-04-25 23:00:00,26.15,82.32727,7.5685663,1005.99603,17.5,40.7,191.0,10.8,61.0,27.66,23,25,4,5,28.08,29.28,31.7,46.06,28.06333333333332,29.139999999999997,-0.41999999999999815,29.15
2026-04-26 00:00:00,26.0,85.60992,8.641874,1005.89575,17.1,38.9,208.0,10.7,61.0,27.08,0,26,4,6,27.66,28.45,31.07,38.96,27.60666666666665,28.474999999999998,-0.5800000000000018,31.95
2026-04-26 01:00:00,26.1,86.137474,9.36173,1006.09564,17.4,38.5,332.0,15.3,58.0,27.4,1,26,4,6,27.08,28.08,30.3,36.71,27.379999999999985,27.99166666666667,0.3200000000000003,32.55
2026-04-26 02:00:00,26.55,84.38595,8.32877,1006.4966,19.9,39.5,508.0,21.5,55.0,29.32,2,26,4,6,27.4,27.66,29.28,34.42,27.93333333333332,27.998333333333335,1.9200000000000017,34.91
2026-04-26 03:00:00,28.5,75.059784,8.149847,1007.00146,22.9,43.4,603.0,24.6,59.0,32.67,3,26,4,6,29.32,27.08,28.45,33.49,29.796666666666653,28.701666666666664,3.3500000000000014,41.41
2026-04-26 04:00:00,30.9,62.855297,10.98,1007.40753,24.1,48.3,532.0,21.6,79.0,36.8,4,26,4,6,32.67,27.4,28.08,32.46,32.929999999999986,30.155,4.1299999999999955,48.27
2026-04-26 05:00:00,32.7,52.923973,13.026081,1007.412,24.6,50.1,380.0,15.5,106.0,40.55,5,26,4,6,36.8,29.32,27.66,31.7,36.67333333333332,32.303333333333335,3.75,55.12
2026-04-26 06:00:00,33.5,50.598186,13.690654,1007.4141,25.3,54.2,265.0,10.4,126.0,43.95,6,26,4,6,40.55,32.67,27.08,31.07,40.433333333333316,35.115,3.4000000000000057,60.26
2026-04-26 07:00:00,34.3,47.36291,14.77755,1006.81647,26.0,62.4,235.0,7.7,133.0,46.58,7,26,4,6,43.95,36.8,27.4,30.3,43.69333333333332,38.31166666666667,2.6299999999999955,61.79
2026-04-26 08:00:00,34.95,42.96056,15.299999,1006.2189,26.4,66.4,241.0,6.1,132.0,47.2,8,26,4,6,46.58,40.55,29.32,29.28,45.90999999999999,41.291666666666664,0.6200000000000045,60.01
2026-04-26 09:00:00,35.25,40.96732,15.496736,1005.3201,26.1,67.8,258.0,5.7,128.0,46.66,9,26,4,6,47.2,43.95,32.67,28.45,46.813333333333325,43.623333333333335,-0.5400000000000063,56.91
2026-04-26 10:00:00,35.2,38.605476,15.489416,1004.4209,25.4,65.7,275.0,6.6,120.0,44.83,10,26,4,6,46.66,46.58,36.8,28.08,46.22999999999998,44.961666666666666,-1.8299999999999983,53.14
2026-04-26 11:00:00,34.7,38.710762,14.597767,1003.92,24.6,61.9,303.0,8.6,108.0,42.17,11,26,4,6,44.83,47.2,40.55,27.66,44.55333333333332,45.23166666666666,-2.6599999999999966,49.89
2026-04-26 12:00:00,33.55,42.58367,12.7546215,1003.6171,18.4,41.0,343.0,13.1,95.0,33.62,12,26,4,6,42.17,46.66,43.95,27.08,40.206666666666656,43.51,-8.550000000000004,49.38
2026-04-26 13:00:00,32.0,47.638702,11.897714,1003.91315,18.9,37.5,413.0,19.3,82.0,32.14,13,26,4,6,33.62,44.83,46.58,27.4,35.97666666666665,41.10333333333333,-1.4799999999999969,48.17
2026-04-26 14:00:00,30.15,59.70437,11.052058,1004.2081,19.7,34.6,495.0,27.7,64.0,30.53,14,26,4,6,32.14,42.17,47.2,29.32,32.09666666666666,38.324999999999996,-1.6099999999999994,44.66
2026-04-26 15:00:00,29.15,65.0086,9.867218,1004.80475,19.8,33.3,546.0,33.4,51.0,29.22,15,26,4,6,30.53,33.62,46.66,32.67,30.629999999999985,35.41833333333333,-1.3100000000000023,43.9
2026-04-26 16:00:00,28.65,68.778885,8.766573,1005.20325,19.4,31.8,542.0,33.9,46.0,28.04,16,26,4,6,29.22,32.14,44.83,36.8,29.26333333333332,32.620000000000005,-1.1799999999999997,40.08
2026-04-26 17:00:00,28.2,72.33765,7.771331,1005.4018,18.6,29.9,505.0,31.7,46.0,26.94,17,26,4,6,28.04,30.53,42.17,40.55,28.066666666666652,30.081666666666667,-1.0999999999999979,35.85
2026-04-26 18:00:00,28.05,73.86221,8.019601,1005.50146,18.0,28.9,461.0,28.8,47.0,26.15,18,26,4,6,26.94,29.22,33.62,43.95,27.04333333333332,28.836666666666662,-0.7900000000000027,33.39
2026-04-26 19:00:00,27.75,75.62288,7.731622,1005.1008,17.4,28.6,412.0,25.5,48.0,25.45,19,26,4,6,26.15,28.04,32.14,46.58,26.17999999999999,27.721666666666668,-0.6999999999999993,33.72
2026-04-26 20:00:00,27.15,79.51915,6.5520988,1004.49976,16.6,28.5,355.0,21.6,49.0,24.59,20,26,4,6,25.45,26.94,30.53,47.2,25.39666666666665,26.73166666666667,-0.8599999999999994,36.28
2026-04-26 21:00:00,26.75,83.14704,7.289444,1004.19904,16.0,28.8,306.0,18.2,51.0,24.14,21,26,4,6,24.59,26.15,29.22,46.66,24.72666666666665,25.885,-0.4499999999999993,38.48
2026-04-26 22:00:00,26.5,85.14588,7.570707,1003.7987,15.4,29.0,256.0,15.4,52.0,23.61,22,26,4,6,24.14,25.45,28.04,44.83,24.11333333333332,25.146666666666665,-0.5300000000000011,39.71
2026-04-26 23:00:00,26.3,86.937225,8.155807,1003.4982,14.9,29.2,213.0,13.0,53.0,23.19,23,26,4,6,23.61,24.59,26.94,42.17,23.64666666666665,24.521666666666665,-0.41999999999999815,40.74
2026-04-27 00:00:00,26.2,88.24366,8.528657,1003.19824,14.6,29.8,218.0,10.8,58.0,23.58,0,27,4,0,23.19,24.14,26.15,33.62,23.459999999999983,24.093333333333334,0.389999999999997,41.29
2026-04-27 01:00:00,26.4,87.99597,9.614426,1003.39874,15.8,33.6,324.0,13.3,59.0,25.46,1,27,4,0,23.58,23.61,25.45,32.14,24.076666666666654,24.095,1.8800000000000026,42.44
2026-04-27 02:00:00,27.0,85.196815,8.936778,1003.7999,18.1,36.1,479.0,16.5,60.0,27.74,2,27,4,0,25.46,23.19,24.59,30.53,25.59333333333332,24.62,2.2799999999999976,43.98
2026-04-27 03:00:00,28.75,75.325775,9.901636,1004.40424,20.7,43.7,561.0,17.6,67.0,31.78,3,27,4,0,27.74,23.58,24.14,29.22,28.326666666666654,25.893333333333334,4.040000000000003,48.14
2026-04-27 04:00:00,30.45,64.68888,12.367716,1004.6084,22.0,51.7,496.0,14.6,83.0,35.98,4,27,4,0,31.78,25.46,23.61,28.04,31.833333333333314,27.955,4.199999999999996,50.37
2026-04-27 05:00:00,31.8,57.7587,13.779114,1004.8117,23.2,55.2,360.0,9.5,104.0,39.66,5,27,4,0,35.98,27.74,23.19,26.94,35.80666666666665,30.7,3.6799999999999997,52.09
2026-04-27 06:00:00,32.65,54.217987,13.985663,1004.5142,23.9,57.0,257.0,5.6,120.0,42.19,6,27,4,0,39.66,31.78,23.58,26.15,39.27666666666665,33.80166666666667,2.530000000000001,53.74
2026-04-27 07:00:00,32.8,55.420525,15.651722,1004.21466,23.8,56.0,232.0,4.1,125.0,42.46,7,27,4,0,42.19,35.98,25.46,25.45,41.436666666666646,36.635,0.2700000000000031,53.33
2026-04-27 08:00:00,33.2,52.887295,15.141414,1003.7164,23.2,53.8,241.0,3.9,125.0,41.7,8,27,4,0,42.46,39.66,27.74,24.59,42.11666666666665,38.961666666666666,-0.759999999999998,50.98
